# x0 (bohr), y0, z0, x1, y1, z1, x2, y2, z2, x3, y3, z3, V (hartree)
-4.477968579311879083e+00,1.514367503421498062e+00,1.647982393495138975e+00,-5.209012075124450192e+00,1.430413315176993994e+00,2.646030701186431244e+00,5.711741787938724002e+00,-1.018266882989993460e+00,-1.150360062700234165e+00,3.975240486720562849e+00,-1.926513441177469366e+00,-3.143652020598365127e+00,-2.372587145000000231e-01
-4.830635455386923738e+00,1.535103638184706076e+00,1.893228205226705096e+00,-5.063473292870766862e+00,1.466697873903181515e+00,4.043295145509100408e+00,5.996879634960987637e+00,-7.064434996203727835e-01,-2.430711717137300276e+00,3.897230826551842053e+00,-2.295357455102384758e+00,-3.505810552814287995e+00,-1.893497868000000306e-01
-5.259887249485920790e+00,1.522204008897832583e+00,3.332261494699140236e+00,-4.840267910159829157e+00,1.536581834273352598e+00,4.247072358340209242e+00,6.088280519914656352e+00,-5.299535361854250670e-01,-3.826565808014209313e+00,4.011876452915522862e+00,-2.528831699397473098e+00,-3.752766889646427462e+00,-1.883904056000000882e-01
-6.049292945234343577e+00,1.498256220639810010e+00,3.979929566528668250e+00,-4.256907173197383543e+00,1.617330183571123792e+00,5.242089972249157626e+00,5.985625017780673573e+00,-5.369659794788407270e-01,-5.232071924269452445e+00,4.320577019627599213e+00,-2.578619759413849355e+00,-3.989946385678344587e+00,-1.818819622000000802e-01
-5.774809943579393590e+00,1.544521801097083591e+00,5.387130336414808873e+00,-4.737303221722133806e+00,1.627583887419792985e+00,5.477344080017664929e+00,5.725160395559594662e+00,-7.371837079600598308e-01,-6.532134159234557202e+00,4.786954805871525664e+00,-2.434921267922327992e+00,-4.332338972940537047e+00,-1.961844908000001109e-01
-6.316105509257051054e+00,1.523935544455826463e+00,6.726581675631381430e+00,-4.401731926621404334e+00,1.704697357463344387e+00,5.780193890763851705e+00,5.374495156142002905e+00,-1.097245860338947665e+00,-7.631419941848010424e+00,5.343344426062116348e+00,-2.131386296213060749e+00,-4.875354295820584660e+00,-1.845445749000000912e-01
-5.828144328935817242e+00,1.598358316453654782e+00,7.619416234575767888e+00,-5.095403273719917081e+00,1.686924795933678389e+00,6.529479193921566171e+00,5.018296203882815831e+00,-1.553005972968236614e+00,-8.476114196954648961e+00,5.905253645332721568e+00,-1.732276360121650649e+00,-5.672779860018000164e+00,-2.315403696000000178e-01
-5.602134848494824126e+00,1.641068332158615917e+00,8.897531847472242461e+00,-5.527109459098239697e+00,1.700872444278808349e+00,6.893270689616025848e+00,4.743715983251290069e+00,-2.023800852636173708e+00,-9.061768219851160211e+00,6.385530668305013258e+00,-1.318139108058549391e+00,-6.729032907895321713e+00,-1.971058581999998172e-01
-6.903490773011941029e-01,1.224644741072432874e-01,-7.795091018045024356e+00,6.903383576468415939e-01,-1.224475807212902084e-01,-1.072962203830209127e+01,1.639406212147591912e-01,7.668006454079892009e-01,9.813028953741840255e+00,-1.639299296823552854e-01,-7.668176607264001188e-01,8.711684156611534391e+00,-1.869373022999998302e-01
-1.421757517339275800e+00,6.461204533750902756e-02,-5.975779624559951486e+00,1.421699055001186318e+00,-6.446634963800412788e-02,-7.341701900826746119e+00,4.778048559690872138e-02,6.094189076181178999e-01,7.779476600975270273e+00,-4.772207587724078270e-02,-6.095647554351213415e-01,5.538004989119861499e+00,-1.363152605999997657e-01
-6.732920645847604302e-01,-8.845024052802262504e-03,-4.228634917041128816e+00,6.729808108095197694e-01,8.777979904726951332e-03,-3.876483223215313245e+00,-1.173507312348774922e-01,5.238391305633120082e-02,5.152771155998588704e+00,1.176619188532956189e-01,-5.231704902244851269e-02,2.952347060485009056e+00,-2.908762943000000600e-01
-1.020160726876532031e+00,-1.114891766603152562e-01,-2.855506940964874563e+00,1.244654918621129980e+00,1.052206601224715127e-01,-1.925621250606602830e+00,-2.227249477563743585e-01,-2.611753193334382384e-01,2.893243948719244063e+00,-1.769314135277023220e-03,2.674436225508120546e-01,1.887884325682473996e+00,-2.523772850999999040e-01
-3.107822926522599838e-01,-1.701800291589543324e-01,-3.151903336352967600e+00,1.536070803939552532e+00,9.762619894119504982e-02,-5.879019349293492347e+00,-8.391235552305099654e-01,-8.865648151146119371e-01,4.747891191015290779e+00,-3.861650223606482024e-01,9.591183920337039703e-01,4.283031581026924606e+00,-1.809950356999998622e-01
1.744924255932378765e+00,-2.452444223461906075e-02,-6.181864601447107255e+00,5.135905089694640102e-01,-1.165612445699661381e-01,-7.405076115601499254e+00,-1.279278703145585228e+00,-9.463597486475536780e-01,6.006254172467565766e+00,-9.792361079785053546e-01,1.087445134075113673e+00,7.580686637563543329e+00,-2.444138165000000473e-01
2.515334679672164508e+00,1.444591700871488207e-02,-1.005680792733600981e+01,7.758615277337176375e-01,-2.239381491970772187e-01,-8.083665019176791589e+00,-1.578977696270240205e+00,7.263565685052843224e-02,8.291168539962294304e+00,-1.712218545087922594e+00,1.368562320174461222e-01,9.849304508792602775e+00,-2.507576887000000365e-01
-7.553307002428413242e-01,1.331317713282485771e-01,-6.467378812070065486e+00,7.552010814921992221e-01,-1.330928205824733757e-01,-4.423679936360534803e+00,1.545082069829821991e+00,-5.553075506085536350e-02,4.989469443461358011e+00,-1.544952473455275754e+00,5.549176886588934321e-02,5.901589257331790961e+00,-1.326294047000000642e-01
-3.084079066916764145e+00,3.138064692923173138e-01,-5.337350960611233930e+00,3.357006302864005143e+00,-6.987611836145939392e-01,2.302086780759681484e-01,2.895069253711150203e+00,1.019343121455202228e+00,8.725012444303660297e-01,-3.167996543836343992e+00,-6.343884557068120156e-01,4.234640970804925963e+00,-1.464898034999999599e-01
5.529361385797745276e-01,-8.824623178416598490e-01,-1.048703027454664749e+01,-5.529457891351003962e-01,8.824453597822284889e-01,-7.973077405660840000e+00,-4.840606762880615976e-01,4.060155872230137852e-01,9.307017451294401056e+00,4.840702730818345345e-01,-4.059983357804438642e-01,9.153090300930070811e+00,-2.112339084999999006e-01
1.156394452335890888e+00,-7.052268045591594259e-01,-6.440098811645531107e+00,-1.156412740343600642e+00,7.051891357811312933e-01,-8.367727471671038586e+00,-6.891401354333995810e-01,3.105625048931296983e-01,7.497176136041661998e+00,6.891583759724211333e-01,-3.105244997652048533e-01,7.310650193527076901e+00,-2.097396793999999343e-01
-4.060333027267220007e-01,7.001380813471832498e-01,-4.490650209435760765e+00,4.059396460744668089e-01,-7.002311009581333456e-01,-6.664525863244643133e+00,-6.825656746113996087e-01,1.060516331184979677e-01,5.657430627702366266e+00,6.826592906703033981e-01,-1.059582266568797476e-01,5.497745457920494516e+00,-2.494797263999999348e-01
-4.245521861072542591e-01,3.147187777815616538e-01,-3.928593339811736307e+00,4.242020738806808744e-01,-3.153347989712169674e-01,-3.570609775139411912e+00,-6.927240729347449166e-01,-8.398801605950947935e-02,3.818690904458331925e+00,6.930741508989434196e-01,8.460448002248525945e-02,3.680512189401562217e+00,-3.240623700999998302e-01
-5.185529389216455565e-01,3.095381544076199198e-02,-3.603628823094627176e+00,5.217413257533075610e-01,2.745327953093110174e-03,-1.394722652064134927e+00,-6.968806641160146809e-01,-3.040649179430148785e-01,2.540101326641619472e+00,6.936922468597576108e-01,2.703662660377235127e-01,2.458250102798804182e+00,-2.668902899999998635e-01
1.152000661045673224e+00,-7.914276876512591485e-01,-5.101166065675289296e+00,-9.751944851231159062e-01,1.034050328034724409e+00,-3.275869838226764141e+00,-5.778110374312014352e-01,-5.206637853736076904e-01,4.059936249195077451e+00,4.010048293202999048e-01,2.780416646332564135e-01,4.317099578749121314e+00,-2.083489972000001078e-01
1.233795474687475746e+00,-1.374679161651571613e-01,-5.047548909595094280e+00,-8.631700028367819133e-01,5.964555038811839571e-01,-7.162638342729079177e+00,-5.621457340887922038e-01,-8.275895452810635433e-01,5.750756531813861372e+00,1.915202416501965987e-01,3.686025052429428017e-01,6.459430617176299627e+00,-2.208612248999999306e-01
3.293222781213109296e-02,6.916418827406574099e-01,-7.291906604685300941e+00,5.311474222965762992e-01,-1.656917918907512000e-02,-8.748463539534059308e+00,-3.524937602564536809e-01,-8.144895070829115680e-01,7.631318364378213204e+00,-2.115858899066793419e-01,1.394173874258429202e-01,8.409051653540338123e+00,-3.284395156999997401e-01
-2.292882582466699848e-01,9.460717841723329524e-01,-9.492418989971488585e+00,9.868427458730438806e-01,-5.490199879172304870e-02,-1.037779664141253022e+01,-1.679131075346217972e-01,-9.616620971319030931e-01,9.381590350845650406e+00,-5.896413717520698761e-01,7.049292598870889048e-02,1.048862513173888189e+01,-3.220771303000000696e-01
-7.313248338330169407e-01,-3.156456751224844676e-02,-7.118489861704405008e+00,7.314586477415515597e-01,3.157110295590684346e-02,-5.668317455088494938e+00,-3.172350521683094948e-01,3.341788958670692256e-01,7.277968644937605092e+00,3.171011835945617974e-01,-3.341854712343936828e-01,5.508838775388354314e+00,-2.692616296000001075e-01
-5.232264496522670560e-01,-3.211686505171520295e-02,-2.746887527779629412e+00,5.262369649598249710e-01,3.963798440936375234e-02,-1.729645546193681716e+00,-5.969033305025568392e-01,9.233701395579017035e-01,2.896135093032474739e+00,5.938927366865823787e-01,-9.308913158070643012e-01,1.580398109678097907e+00,-2.549430588000001219e-01
-2.182473132890642986e-02,2.845169662384318121e-01,-4.209604332161864804e+00,3.734233644100052874e-01,5.210800931192165475e-01,-5.056695004582483222e+00,-6.843916578835398945e-02,-4.004501867349327671e-01,4.051502675895983785e+00,-2.831595754962962785e-01,-4.051469379137416227e-01,5.214796810238945035e+00,-2.704615562000001194e-01
1.085838855622643484e+00,1.053293395753946982e+00,-8.541092520289334189e+00,-2.914268778327869791e-01,6.912913256614030555e-01,-8.349262322056762997e+00,-3.477940102516118015e-02,-1.762769327785524087e+00,9.112021471247231830e+00,-7.596327050716594753e-01,1.818452118807202533e-02,7.778333538197718333e+00,-2.795605949999997453e-01
-1.268844282678325830e-01,-1.754730319733324717e-01,-1.075111911818073018e+01,1.520702451676383959e-01,1.703560451469919024e-01,-8.826453638429955006e+00,9.262257099905274460e-02,1.760176632034531063e-01,1.013783362851174630e+01,-1.178085188052554605e-01,-1.709007748146195993e-01,9.439739292184752273e+00,-1.611635606999997083e-01
-4.225724678172662618e-02,-1.162299723380593730e-01,-7.810494328288214660e+00,7.113281140608218589e-02,1.105117227790077539e-01,-6.710326897007800717e+00,2.182086712222529867e-01,1.419986904994434029e+00,8.477525406664973673e+00,-2.470844024361795732e-01,-1.414268768636051998e+00,6.043296016478500121e+00,-1.755666210999999866e-01
-5.220317822430921295e-02,-2.562944856151418982e-01,-5.813456384960763224e+00,8.483043459063367708e-02,2.504462823870708954e-01,-3.649046218541538433e+00,-3.460099779787681462e-02,1.651663676121295277e+00,5.390072570784453454e+00,1.973544455490373970e-03,-1.645815611973002524e+00,4.072430257424395350e+00,-1.462834249999998004e-01
6.964263871486192289e-03,-1.602967405906457199e-01,-2.969121443642015912e+00,2.911625726892426089e-02,1.606080550707981169e-01,-1.671856960908162826e+00,-1.601603186688494995e-01,7.873958502748282795e-01,2.260860864163597661e+00,1.240795677652328233e-01,-7.877073360774843325e-01,2.380117782300613438e+00,-3.370943804999997351e-01
7.626680892863180183e-02,-5.143448861159608532e-01,-4.744892118518150070e+00,1.063907237414446622e-01,2.819674116576288969e-01,-2.921000116165359373e+00,-6.897691964859301583e-01,1.928101071570441638e+00,3.995229125512254953e+00,5.071114053700226387e-01,-1.695723802947310954e+00,3.670663356703233404e+00,-1.584438922999999999e-01
1.665010797887172267e-01,-7.928187402966878627e-01,-7.185284312588610334e+00,2.080372389347056594e-01,2.314878661595352605e-01,-5.466274136147646345e+00,-8.958903572480279021e-01,1.703019888690791461e+00,6.866214442097709814e+00,5.213517554081342764e-01,-1.141689254144849341e+00,5.785344251726425746e+00,-1.745261308000001232e-01
2.700246609808663045e-01,-7.790295590936364700e-01,-9.239210750736379651e+00,2.961440640245364686e-01,-1.119327303565210568e-01,-8.391270161230629299e+00,-8.710407547003857776e-01,1.155724726469821384e+00,9.492536515928676977e+00,3.048717122780397193e-01,-2.647626995503329361e-01,8.137944638371839901e+00,-2.549297561999999129e-01
-5.917886417254044629e-01,1.868340133642103218e-02,-8.774493004332239110e+00,5.917826518505757694e-01,-1.867238330157510590e-02,-8.078362351033876010e+00,-3.535749877394058771e-01,-6.909016676213199926e-01,7.611945085845293946e+00,3.535809137874665331e-01,6.908906422157345961e-01,9.240910446940571177e+00,-2.875277404000000647e-01
-1.499602008435152734e-01,-3.865645735709924424e-02,-6.481850787562631666e+00,1.500081597384276821e-01,3.863902829341785139e-02,-4.925140177378074746e+00,6.883335810738911986e-01,5.920284355686453726e-01,5.394264272935253679e+00,-6.883816243671108115e-01,-5.920110265648783621e-01,6.012726899947813841e+00,-3.121477306999997925e-01
5.298508394885665940e-01,-8.192555778170246272e-02,-3.673398415599769429e+00,-5.292891317858045008e-01,8.370021036200846198e-02,-2.293517934859998775e+00,-7.623899113078042022e-02,4.003058776698702470e-01,4.168951257444914127e+00,7.567718567645702332e-02,-4.020805765431008649e-01,1.797965331028013480e+00,-2.498778859999999380e-01
5.814393364728005498e-01,-5.773578544092680676e-02,-2.672939101720735788e+00,-1.073970681725931797e+00,9.404473367175418541e-02,-3.452863021949975852e+00,-1.720610606816871946e-02,-2.687332548669022492e-01,2.319855874964923625e+00,5.097373374184436257e-01,2.324242317856971829e-01,3.805946515875230141e+00,-3.153167384999997491e-01
-9.743970138265758418e-01,1.206647110206984508e-01,-4.452478064118241541e+00,-3.227571883182098755e-01,-3.646152555524422717e-02,-6.132904846693729262e+00,1.402706201378763229e+00,4.780956592648084591e-01,6.284927950285679188e+00,-1.055521264029809086e-01,-5.622989530319358886e-01,4.300455247331048447e+00,-2.304052501999998004e-01
-1.853522729624046850e+00,1.460451054736137955e-01,-7.791304538671435687e+00,-2.489801760972071287e-01,-1.331634671474151918e-02,-7.259766513086910678e+00,7.330937106166506290e-01,-2.627145570825237808e-01,7.240904099455096166e+00,1.369409061403252137e+00,1.299856573545688787e-01,7.810167264562588585e+00,-2.606772488999997694e-01
-1.261628813216835177e+00,3.284992051988674944e-02,-1.048830257056269488e+01,-1.646147211704181990e+00,1.484070192025172541e-01,-9.027982907966743298e+00,2.400977842864885137e+00,4.711985789109189859e-01,1.047366314078565352e+01,5.067980456711016490e-01,-6.524556907673654260e-01,9.042622678800102065e+00,-2.539213904999997329e-01
8.176697975592561729e-02,-7.895005448990450869e-01,-9.908625965642517741e+00,-8.174932275550844674e-02,7.895526701578567952e-01,-9.307413803590771195e+00,9.095706004729300909e-02,4.629907346345649849e-02,9.209672558158096933e+00,-9.097465579035224348e-02,-4.635109584224441498e-02,1.000636688725350787e+01,-1.944478833999998546e-01
6.879346413563477425e-01,-7.887633606420684229e-01,-7.700570809608129785e+00,-6.878845979759771190e-01,7.889340956069551547e-01,-7.938678263914546562e+00,1.333118414494771642e+00,7.794675311226999526e-01,6.665704813076303914e+00,-1.333168384075588353e+00,-7.796381356299506571e-01,8.973543889449851818e+00,-1.472522056999998608e-01
1.022697022896888353e+00,-1.821072728793873274e-01,-5.405470326605865239e+00,-1.022556989091925939e+00,1.824360188840246089e-01,-6.656872261696125115e+00,9.305129507822089696e-01,5.601720780361592045e-01,5.968160088163261712e+00,-9.306528966885363463e-01,-5.605006768275665463e-01,6.094182089408850089e+00,-2.207342192999999231e-01
7.431118927770999916e-01,7.035021333808439969e-01,-3.394031098595434948e+00,-7.446408502241919081e-01,-7.036744114589449373e-01,-5.088540306619781184e+00,1.192738671941725226e+00,7.455872308777647950e-01,5.405372189232799052e+00,-1.191209609862168950e+00,-7.454147971160974828e-01,3.077198767511564181e+00,-1.064623439999998755e-01
2.146318577107645190e-02,1.375566940381404590e+00,-2.307853972909445162e+00,5.956785653685381376e-02,-1.296887631970664811e+00,-3.230520537618562837e+00,3.804496648105526457e-01,2.668412780579644816e-01,3.786077760013839111e+00,-4.614805850390499842e-01,-3.455204229734888943e-01,1.752296262799919457e+00,-1.789884015000000606e-01
-3.156246579143161535e-01,1.463999329602961641e+00,-4.286694729047080266e+00,1.155092209563546524e+00,-6.948749203865768331e-01,-3.000913931420819747e+00,7.948284249412163049e-01,6.862073329681610545e-01,2.804766791371904322e+00,-1.634295843062961939e+00,-1.455331573033385339e+00,4.482841338621746274e+00,-8.834785559999969173e-02
1.789364940192963299e-02,6.515706815681275854e-01,-6.104734383698599665e+00,1.709820518872221751e+00,9.056390591452628813e-01,-3.741307884542619533e+00,-1.399172024764817834e+00,-1.169281742230515064e+00,3.298942983062028045e+00,-3.285419919197645200e-01,-3.879278308886025539e-01,6.547098705276450659e+00,-9.310782009999996056e-02
1.050988751862437010e+00,-2.966694304808428773e-02,-6.934096929629396833e+00,1.566920464707845628e+00,2.372645964186089973e+00,-5.480857300446141167e+00,-1.890888029794746350e+00,-1.689551816373118021e+00,6.901127149444584497e+00,-7.270210082126085105e-01,-6.534270383790946601e-01,5.513826457385701652e+00,-1.955795451999999823e-01
2.253837309875480699e+00,3.323381657543177381e-01,-7.207280815108371819e+00,1.253858778970253551e+00,2.796268957582932035e+00,-7.775740770780804390e+00,-8.027866026689850498e-01,-8.183051839778847647e-01,9.034925734439006817e+00,-2.704909279720475901e+00,-2.310301776016569608e+00,5.948095182935340119e+00,-9.384596189999983018e-02
2.967990555760059213e+00,1.673961651295949871e+00,-7.829039335971121893e+00,1.429386789117253587e+00,2.240159217403289382e+00,-9.721706436461126088e+00,-1.470936798275943147e+00,-1.317550944135730040e+00,8.126527091676205572e+00,-2.926440307570203458e+00,-2.596569758112400983e+00,9.424217976530703922e+00,-2.002442879999997150e-01
-5.401158666303482736e-01,-2.323619131246511538e-01,-4.047129773422324384e+00,5.402631307402224747e-01,2.323701182580176217e-01,-4.818355706360203605e+00,6.736220374651915588e-01,2.469615318044237479e-02,4.554221502020953771e+00,-6.737692983524733448e-01,-2.470440634864231461e-02,4.311263934566282430e+00,-3.457834247999997945e-01
-1.098363661937909352e+00,-5.502343710778295760e-01,-4.274716608275540786e+00,-8.838548589767459829e-01,-4.063916114698043480e-01,-2.812323576145326687e+00,1.328040850181585686e+00,8.078902901537651227e-01,4.168829679579684644e+00,6.541776739502043192e-01,1.487356232104282416e-01,2.918210429103747394e+00,-3.408709702999999092e-01
-2.982044150339025479e-01,-1.009741455773004892e+00,-7.866057054177581165e+00,3.655139385859166312e-01,7.929876192515061817e-01,-6.840393513370293554e+00,-5.065077603512282423e-01,4.207892768391270355e-01,6.761033702995059791e+00,4.391982466930764994e-01,-2.040354505108721850e-01,7.945416862756316867e+00,-2.862782798000000906e-01
-6.417076608996370723e-02,-5.984954224741437789e-01,-2.475185374612121958e+00,1.487272064901223323e-01,3.272009897033239523e-01,-2.206930733173365855e+00,-6.462138243087752754e-01,5.270004613954724082e-01,1.853013482934202871e+00,5.616573970469086463e-01,-2.557060536573149134e-01,2.829102624208820416e+00,-2.744600940999999406e-01
2.696509260439585165e-01,-1.343150309790415387e+00,-4.173614607137038135e+00,9.148841895930219792e-01,-3.157619261377209163e-01,-5.955600269541476699e+00,-1.158547277188485713e+00,1.013360527976858938e+00,5.856004462290878010e+00,-2.598781816267755132e-02,6.455516686453427466e-01,4.273210421790883728e+00,-2.619829356000000775e-01
-6.241107852030253200e-01,-2.222832019433839679e-01,-9.317828484222603791e+00,6.240912610658309045e-01,2.222795518508428325e-01,-8.835399686113422746e+00,1.378416129466734752e+00,3.506455214870564108e-01,1.034220973812242939e+01,-1.378396553451430195e+00,-3.506418899301723680e-01,7.811018445888160855e+00,-1.939958719000001164e-01
-6.351909864006265449e-01,-2.547949384376661519e-01,-4.575855612625540303e+00,6.348952720075765610e-01,2.546903458954802302e-01,-4.376568070629599738e+00,5.313479293524030478e-01,2.492386042306587446e-01,5.400904746514498811e+00,-5.310521567611170557e-01,-2.491340356187982108e-01,3.551518935238302532e+00,-2.930269639999998343e-01
-3.081183693129783685e-01,5.443127595536869506e-02,-3.032931048573385358e+00,1.075399276215517119e+00,6.278954588677179149e-01,-2.769653664274789762e+00,9.110224545946374874e-01,9.540422330983754362e-01,2.022196686610453042e+00,-1.678303294866667184e+00,-1.636368992140301959e+00,3.780388013913442258e+00,-1.847319734999997021e-01
7.781863211606261377e-01,9.732275463963061535e-01,-6.721124438848938176e+00,1.876484364391883153e+00,1.371113496292867495e+00,-6.223924033042453452e+00,-2.704863978867536822e+00,-2.490847229824864062e+00,6.343818430669379005e+00,5.019336143714418080e-02,1.465061704345429483e-01,6.601230016257594535e+00,-1.896611878999998613e-01
1.290519477716440155e+00,-1.287713260642085744e-01,-4.688180054843223310e+00,-1.290498579697987980e+00,1.287871500980106443e-01,-7.064950814057293194e+00,-2.490428475526098029e-01,2.277203286283584760e-01,6.284959022152169617e+00,2.490220183038707458e-01,-2.277361631710814183e-01,5.468171816990651024e+00,-1.697347765000001285e-01
8.593954831165304675e-01,-8.913291762982724631e-01,-1.787630233039603667e+00,-7.893826424688017429e-01,8.309955781056408419e-01,-2.014077339455627946e+00,-9.102379266979422345e-01,-1.373673955305960981e-01,2.507063605345820623e+00,8.402251876560721255e-01,1.977009845316745895e-01,1.294643933706363326e+00,-2.101362919999998358e-01
2.202813547387207915e-01,-1.476082655612352523e+00,-6.296383899662767014e+00,1.734012719296857685e-01,7.419223758302044835e-01,-3.530224504440246047e+00,-4.288516989243951749e-01,-2.251171473378864030e-01,4.137171374848674255e+00,3.516919936537613034e-02,9.592774272807041980e-01,5.689436981080758571e+00,-1.661925877000001162e-01
-8.954477810860147491e-01,-7.229500843215271033e-02,-9.429061524837925035e+00,1.607733836404379169e+00,-1.360856842046762605e+00,-7.773673167911526072e+00,7.551109576804065915e-02,9.227593274198764295e-01,8.506205380813158357e+00,-7.877970081795353519e-01,5.103925316519454247e-01,8.696529240659849336e+00,-1.554147802999998884e-01
5.837290842324289741e-01,8.466894922154787062e-02,-5.346625698539003935e+00,-5.835810760016053589e-01,-8.466673753402123581e-02,-5.911428656764403655e+00,-5.124404236501243354e-02,2.720156875715918667e-03,6.069025491759820312e+00,5.109600214183466355e-02,-2.722379208338212165e-03,5.189028904406122855e+00,-2.441480609999999718e-01
8.982499540691011308e-01,7.284937887859535555e-02,-1.906211511247967838e+00,-5.438980529476996617e-01,-8.196555265650297406e-02,-2.719478229315481332e+00,8.753423626976020167e-01,-3.850171600867302590e-01,2.936804522596073053e+00,-1.229694307776504569e+00,3.941333296103857742e-01,1.688885299668124729e+00,-2.477735049999998385e-01
5.332351640418565575e-01,-7.735240299946667675e-02,-8.663947128028800293e+00,1.976945326268409797e+00,5.087233044638148766e-02,-6.242519197152344823e+00,-1.370666289860906772e+00,2.380174969551834829e-02,6.443473505800315415e+00,-1.139514254439542240e+00,2.678332223336511893e-03,8.462992960352009320e+00,-2.026141936999998894e-01
5.146226719635911273e-01,-6.599862226185942982e-02,-6.922192119910419272e+00,-5.145914280441665767e-01,6.599945308112750708e-02,-7.007599612378943021e+00,1.827699013846900977e-01,3.695200551287684543e-01,7.806779908155712988e+00,-1.828011766215013323e-01,-3.695209314815201540e-01,6.123011780361277800e+00,-2.821480616999998414e-01
7.995407663784054320e-01,-4.685933215977380328e-01,-2.597052185120358292e+00,-8.124125045330178319e-01,4.777093897877144335e-01,-1.281766763506160034e+00,4.241714408784327817e-01,6.867188559290012817e-01,2.388062987323189112e+00,-4.112997539160102023e-01,-6.958349819170309702e-01,1.490755912495579372e+00,-2.485420529999997630e-01
-6.371433178513058460e-01,3.039692792623429063e-01,-4.448125117412494944e+00,-2.813468907769165472e-01,7.933051093249966490e-01,-6.808846351062330271e+00,5.706584287935133615e-01,-5.187431858377811872e-02,4.861297485592460887e+00,3.478317119576908034e-01,-1.045400142047699932e+00,6.395673943127430761e+00,-2.490169005999998131e-01
-5.478608850943349484e-01,1.196078108083730163e-01,-9.723955470274997737e+00,5.480243315014815542e-01,-1.197224532906797506e-01,-7.111812870697749922e+00,-5.971825054367554397e-01,1.322659556912587631e+00,7.679465381028899529e+00,5.970191964003811469e-01,-1.322545118469582670e+00,9.156302987121334169e+00,-1.093495325999997991e-01
-4.568812676147600560e-01,1.187719159961764248e-01,-7.857476097866485709e+00,4.571262285510251933e-01,-1.190599598557277872e-01,-5.509939107728579977e+00,-2.134968849468062979e-01,5.831501140002333106e-01,6.458442784379766266e+00,2.132520758941225947e-01,-5.828623060580675475e-01,6.908972428898986884e+00,-2.622001412999999115e-01
-6.747026932217395911e-01,2.019492530239358208e-01,-6.797082547640855843e+00,6.748565337551667431e-01,-2.025871316793512456e-01,-3.099914543240638309e+00,-4.175724986974628794e-01,1.477336999585424415e+00,4.628320418993573604e+00,4.174188286921641788e-01,-1.476699391648734982e+00,5.268676648346763969e+00,-6.589292069999985735e-02
-5.370632012239323627e-01,1.873167964207761715e-01,-4.802401460376568565e+00,5.451981429113960109e-01,-1.919052300516963239e-01,-1.707895407261123433e+00,-2.314336839941119328e-01,1.040527944963753226e+00,3.166747862453331841e+00,2.232989376850891272e-01,-1.035939813183861302e+00,3.343548948175603552e+00,-1.651477217999997027e-01
2.116043940217655073e-01,1.121171626864395504e-01,-5.491439117460278574e+00,-2.115945040053300863e-01,-1.120950518263210544e-01,-6.307574469798708172e+00,2.792627760754793353e-01,9.778741971272006950e-01,6.169711412412358875e+00,-2.792726983128632767e-01,-9.778963906328805855e-01,5.629302367723532541e+00,-2.298438220000000864e-01
9.015291324812545470e-01,-8.484636600027449793e-01,-2.244981790915978159e+00,-8.684978207010353168e-01,9.080642680702588621e-01,-1.834212958540214489e+00,4.557311612446714177e-02,4.344380252273747356e-01,1.854016235345461894e+00,-7.860446464928677601e-02,-4.940387365120288976e-01,2.225178754614190790e+00,-2.088605102999998575e-01
-1.412969742960639430e-01,4.493706182389306525e-01,-5.029391063555126884e+00,4.999020732238229625e-01,6.867259443935108676e-02,-4.530182383264295787e+00,-1.978217346181924269e-02,7.335286961092746250e-01,4.901255283417364161e+00,-3.388229764892495832e-01,-1.251572031101020777e+00,4.658318455065010077e+00,-2.140492874999997408e-01
7.218039404127434278e-01,8.316848399754335208e-01,-7.524735922138767741e+00,8.346556296795182295e-02,2.209968651742583168e-01,-9.353419794335673387e+00,-2.922479515184377985e-01,1.802733808535444265e-02,9.008623921037452575e+00,-5.130216140613839126e-01,-1.070709185608355929e+00,7.869532133234931059e+00,-3.020972135999999697e-01
-3.594972548733509354e-01,3.722351226837232185e-01,-7.158609887729896037e+00,3.595018561389781708e-01,-3.722314568671525881e-01,-9.132333220054004386e+00,8.099722558798001515e-01,2.625001845429042469e-01,8.942824711902199297e+00,-8.099768903844711820e-01,-2.625037683589148130e-01,7.348118282321586925e+00,-2.240057898999998631e-01
-5.803700416833801334e-01,1.219027914262384438e-01,-4.118201987456485469e+00,5.801542301781752453e-01,-1.217307891643668732e-01,-4.437699149067528381e+00,1.772444304742472609e-01,2.103448690339204397e-01,5.025523347431779086e+00,-1.770286583921216184e-01,-2.105167716087755769e-01,3.530377648689450698e+00,-3.335990833999999960e-01
-9.190848053578530852e-01,-6.770719314643466880e-02,-2.799842494515686120e+00,1.009211448915247944e+00,2.654178688106025863e-01,-2.585182802305327598e+00,-7.080599818447517180e-01,7.681307005908034613e-01,3.445061657098520413e+00,6.179332926584728547e-01,-9.658412694204222548e-01,1.939963471502629933e+00,-2.198106851999999112e-01
-4.006039650366857718e-01,-3.847785587915147909e-02,-5.637739289582508917e+00,7.690965299277543465e-01,9.928725626157307582e-01,-6.910902018025437243e+00,-9.994164928079052324e-02,-5.771726373569381341e-01,5.690441518659659081e+00,-2.685509535364442590e-01,-3.772219545646793848e-01,6.858199595257574721e+00,-2.987017049999998175e-01
